date,segment_id,from_intersection,to_intersection,road_name,length_m,lanes,free_flow_speed_kmh,functional_class,daily_volume_proxy,avg_speed_kmh,peak_hour_volume,v_c_ratio,travel_time_min,community_weight
2025-10-24,S022,QNA025,QNA026,人民街,578,3,38,次干路,8544,37.0,1317,0.271,0.94,14.782
2025-10-24,S023,QNA026,QNA027,人民街,628,3,38,次干路,10273,40.9,1592,0.328,0.92,16.358
2025-10-24,S024,QNA027,QNA028,人民街,333,3,38,次干路,8670,36.9,1344,0.277,0.54,26.036
2025-10-24,S025,QNA028,QNA029,人民街,607,3,38,次干路,7038,33.1,1092,0.225,1.1,11.595
2025-10-24,S026,QNA029,QNA030,人民街,421,3,38,次干路,8612,37.1,1286,0.265,0.68,20.456
2025-10-24,S027,QNA030,QNA031,人民街,686,3,38,次干路,8679,36.9,1273,0.262,1.12,12.652
2025-10-24,S028,QNA031,QNA032,人民街,652,3,38,次干路,6890,32.8,1062,0.219,1.19,10.567
2025-10-24,S029,QNA033,QNA034,映南路,434,2,32,支路,7493,37.6,1320,0.407,0.69,17.265
2025-10-24,S030,QNA034,QNA035,映南路,332,2,32,支路,9240,41.3,1535,0.474,0.48,27.831
2025-10-24,S031,QNA035,QNA036,映南路,449,2,32,支路,7928,37.1,1309,0.404,0.73,17.657
2025-10-24,S032,QNA036,QNA037,映南路,362,2,32,支路,6430,33.3,1097,0.339,0.65,17.762
2025-10-24,S033,QNA037,QNA038,映南路,223,2,32,支路,7810,37.4,1328,0.41,0.36,35.022
2025-10-24,S034,QNA038,QNA039,映南路,301,2,32,支路,7798,37.3,1269,0.392,0.48,25.907
2025-10-24,S035,QNA039,QNA040,映南路,436,2,32,支路,4839,29.2,782,0.241,0.9,11.099
2025-10-24,S036,QNA001,QNA009,环城西路,454,3,40,次干路,8458,36.8,1324,0.272,0.74,18.63
2025-10-24,S037,QNA009,QNA017,环城西路,422,3,40,次干路,7406,32.4,1125,0.231,0.78,17.55
2025-10-24,S038,QNA017,QNA025,环城西路,359,3,40,次干路,7092,32.7,1111,0.229,0.66,19.755
2025-10-24,S039,QNA025,QNA033,环城西路,390,3,40,次干路,6295,33.5,1079,0.222,0.7,16.141
2025-10-24,S040,QNA002,QNA010,解放南路,452,4,48,主干路,11841,39.6,1958,0.302,0.68,31.436
2025-10-24,S041,QNA010,QNA018,解放南路,332,4,48,主干路,13335,38.6,2280,0.352,0.52,48.199
2025-10-24,S042,QNA018,QNA026,解放南路,327,4,48,主干路,11896,39.7,1938,0.299,0.49,43.655
2025-10-24,S043,QNA026,QNA034,解放南路,474,4,48,主干路,9742,41.1,1574,0.243,0.69,24.663
2025-10-24,S044,QNA003,QNA011,兴国路,329,4,46,主干路,12009,39.3,1957,0.302,0.5,43.802
2025-10-24,S045,QNA011,QNA019,兴国路,463,4,46,主干路,13631,38.1,2209,0.341,0.73,35.329
2025-10-24,S046,QNA019,QNA027,兴国路,456,4,46,主干路,12075,39.3,1919,0.296,0.7,31.776
2025-10-24,S047,QNA027,QNA035,兴国路,589,4,46,主干路,9771,41.0,1500,0.231,0.86,19.907
2025-10-24,S048,QNA004,QNA012,蔡林路,415,3,40,次干路,9985,35.7,1684,0.347,0.7,24.06
2025-10-24,S049,QNA012,QNA020,蔡林路,302,3,40,次干路,9269,31.2,1554,0.32,0.58,30.692
2025-10-24,S050,QNA020,QNA028,蔡林路,515,3,40,次干路,8125,32.3,1292,0.266,0.96,15.777
2025-10-24,S051,QNA028,QNA036,蔡林路,554,3,40,次干路,6826,33.0,1100,0.226,1.01,12.321
2025-10-24,S052,QNA005,QNA013,北坛街,343,3,38,次干路,8596,36.4,1353,0.278,0.57,25.061
2025-10-24,S053,QNA013,QNA021,北坛街,473,3,38,次干路,6669,32.8,1062,0.219,0.87,14.099
2025-10-24,S054,QNA021,QNA029,北坛街,320,3,38,次干路,6880,33.0,1100,0.226,0.58,21.5
2025-10-24,S055,QNA029,QNA037,北坛街,562,3,38,次干路,6641,33.5,1085,0.223,1.01,11.817
2025-10-24,S056,QNA006,QNA014,解放北路,430,4,48,主干路,10307,40.5,1659,0.256,0.64,28.764
2025-10-24,S057,QNA014,QNA022,解放北路,601,4,48,主干路,10199,40.6,1655,0.255,0.89,20.364
2025-10-24,S058,QNA022,QNA030,解放北路,596,4,48,主干路,10204,40.8,1561,0.241,0.88,20.545
2025-10-24,S059,QNA030,QNA038,解放北路,465,4,48,主干路,9781,41.1,1502,0.232,0.68,25.241
2025-10-24,S060,QNA007,QNA015,应乾路,575,3,36,次干路,8733,36.8,1408,0.29,0.94,15.188
2025-10-24,S061,QNA015,QNA023,应乾路,378,3,36,次干路,6991,32.8,1135,0.234,0.69,18.495
2025-10-24,S062,QNA023,QNA031,应乾路,640,3,36,次干路,7000,32.7,1102,0.227,1.17,10.938
2025-10-24,S063,QNA031,QNA039,应乾路,315,3,36,次干路,6696,33.0,1067,0.22,0.57,21.257
2025-10-24,S064,QNA008,QNA016,街泉街,211,2,32,支路,8168,37.0,1357,0.419,0.34,38.711
2025-10-24,S065,QNA016,QNA024,街泉街,369,2,32,支路,6433,33.7,1045,0.323,0.66,17.434
2025-10-24,S066,QNA024,QNA032,街泉街,258,2,32,支路,6471,33.5,1030,0.318,0.46,25.081
2025-10-24,S067,QNA032,QNA040,街泉街,397,2,32,支路,5033,28.9,805,0.248,0.82,12.678
2025-10-25,S001,QNA001,QNA002,成纪大道,647,4,52,主干路,9248,41.5,1426,0.22,0.94,17.152
2025-10-25,S002,QNA002,QNA003,成纪大道,377,4,52,主干路,9434,41.5,1531,0.236,0.55,30.029
2025-10-25,S003,QNA003,QNA004,成纪大道,332,4,52,主干路,9494,41.5,1566,0.242,0.48,34.316
2025-10-25,S004,QNA004,QNA005,成纪大道,699,4,52,主干路,9726,41.0,1626,0.251,1.02,16.697
2025-10-25,S005,QNA005,QNA006,成纪大道,460,4,52,主干路,9595,40.8,1574,0.243,0.68,25.03
2025-10-25,S006,QNA006,QNA007,成纪大道,445,4,52,主干路,9475,41.3,1568,0.242,0.65,25.551
2025-10-25,S007,QNA007,QNA008,成纪大道,434,4,52,主干路,9198,41.4,1543,0.238,0.63,25.432
2025-10-25,S008,QNA009,QNA010,太白街,391,3,42,次干路,9607,36.1,1643,0.338,0.65,24.57
2025-10-25,S009,QNA010,QNA011,太白街,697,3,42,次干路,12362,39.2,2201,0.453,1.07,17.736
2025-10-25,S010,QNA011,QNA012,太白街,372,3,42,次干路,10464,35.3,1810,0.372,0.63,28.129
2025-10-25,S011,QNA012,QNA013,太白街,666,3,42,次干路,7395,32.5,1217,0.25,1.23,11.104
2025-10-25,S012,QNA013,QNA014,太白街,699,3,42,次干路,7882,37.4,1301,0.268,1.12,11.276
2025-10-25,S013,QNA014,QNA015,太白街,599,3,42,次干路,7990,37.3,1352,0.278,0.96,13.339
2025-10-25,S014,QNA015,QNA016,太白街,364,3,42,次干路,6147,33.6,1081,0.222,0.65,16.887
2025-10-25,S015,QNA017,QNA018,新华街,622,3,40,次干路,9723,35.8,1559,0.321,1.04,15.632
2025-10-25,S016,QNA018,QNA019,新华街,536,3,40,次干路,12661,38.7,2038,0.419,0.83,23.621
2025-10-25,S017,QNA019,QNA020,新华街,336,3,40,次干路,10724,35.3,1747,0.359,0.57,31.917
2025-10-25,S018,QNA020,QNA021,新华街,335,3,40,次干路,7486,32.4,1268,0.261,0.62,22.346
2025-10-25,S019,QNA021,QNA022,新华街,367,3,40,次干路,7758,37.0,1313,0.27,0.6,21.139
2025-10-25,S020,QNA022,QNA023,新华街,431,3,40,次干路,7794,37.1,1346,0.277,0.7,18.084
2025-10-25,S021,QNA023,QNA024,新华街,439,3,40,次干路,6063,33.6,1026,0.211,0.78,13.811
2025-10-25,S022,QNA025,QNA026,人民街,578,3,38,次干路,8008,37.5,1250,0.257,0.92,13.855
2025-10-25,S023,QNA026,QNA027,人民街,628,3,38,次干路,9518,41.1,1440,0.296,0.92,15.156
2025-10-25,S024,QNA027,QNA028,人民街,333,3,38,次干路,7888,36.9,1173,0.241,0.54,23.688
2025-10-25,S025,QNA028,QNA029,人民街,607,3,38,次干路,6559,33.0,1047,0.215,1.1,10.806
2025-10-25,S026,QNA029,QNA030,人民街,421,3,38,次干路,7961,37.2,1261,0.259,0.68,18.91
2025-10-25,S027,QNA030,QNA031,人民街,686,3,38,次干路,7992,37.1,1255,0.258,1.11,11.65
2025-10-25,S028,QNA031,QNA032,人民街,652,3,38,次干路,6403,33.2,1027,0.211,1.18,9.821
2025-10-25,S029,QNA033,QNA034,映南路,434,2,32,支路,6837,38.1,1109,0.342,0.68,15.753
2025-10-25,S030,QNA034,QNA035,映南路,332,2,32,支路,8473,41.9,1398,0.431,0.48,25.521
2025-10-25,S031,QNA035,QNA036,映南路,449,2,32,支路,7291,37.7,1226,0.378,0.71,16.238
2025-10-25,S032,QNA036,QNA037,映南路,362,2,32,支路,5865,33.4,975,0.301,0.65,16.202
2025-10-25,S033,QNA037,QNA038,映南路,223,2,32,支路,7266,37.6,1155,0.356,0.36,32.583
2025-10-25,S034,QNA038,QNA039,映南路,301,2,32,支路,7379,38.0,1227,0.379,0.48,24.515
2025-10-25,S035,QNA039,QNA040,映南路,436,2,32,支路,4491,29.6,801,0.247,0.88,10.3
2025-10-25,S036,QNA001,QNA009,环城西路,454,3,40,次干路,7888,37.4,1252,0.258,0.73,17.374
2025-10-25,S037,QNA009,QNA017,环城西路,422,3,40,次干路,6926,33.1,1136,0.234,0.76,16.412
2025-10-25,S038,QNA017,QNA025,环城西路,359,3,40,次干路,6606,33.4,1093,0.225,0.64,18.401
2025-10-25,S039,QNA025,QNA033,环城西路,390,3,40,次干路,5784,33.9,914,0.188,0.69,14.831
2025-10-25,S040,QNA002,QNA010,解放南路,452,4,48,主干路,10967,40.2,1893,0.292,0.67,29.116
2025-10-25,S041,QNA010,QNA018,解放南路,332,4,48,主干路,12404,38.8,2066,0.319,0.51,44.834
2025-10-25,S042,QNA018,QNA026,解放南路,327,4,48,主干路,11125,39.8,1807,0.279,0.49,40.826
2025-10-25,S043,QNA026,QNA034,解放南路,474,4,48,主干路,9061,41.6,1445,0.223,0.68,22.939
2025-10-25,S044,QNA003,QNA011,兴国路,329,4,46,主干路,10829,40.5,1839,0.284,0.49,39.498
2025-10-25,S045,QNA011,QNA019,兴国路,463,4,46,主干路,12619,39.1,2077,0.321,0.71,32.706
2025-10-25,S046,QNA019,QNA027,兴国路,456,4,46,主干路,11054,40.0,1670,0.258,0.68,29.089
2025-10-25,S047,QNA027,QNA035,兴国路,589,4,46,主干路,8930,41.5,1380,0.213,0.85,18.194
2025-10-25,S048,QNA004,QNA012,蔡林路,415,3,40,次干路,9129,36.4,1538,0.316,0.68,21.998
2025-10-25,S049,QNA012,QNA020,蔡林路,302,3,40,次干路,8569,31.6,1481,0.305,0.57,28.374
2025-10-25,S050,QNA020,QNA028,蔡林路,515,3,40,次干路,7558,32.3,1273,0.262,0.96,14.676
2025-10-25,S051,QNA028,QNA036,蔡林路,554,3,40,次干路,6249,33.1,1024,0.211,1.0,11.28
2025-10-25,S052,QNA005,QNA013,北坛街,343,3,38,次干路,7991,37.1,1305,0.269,0.55,23.297
2025-10-25,S053,QNA013,QNA021,北坛街,473,3,38,次干路,6312,33.3,1004,0.207,0.85,13.345
2025-10-25,S054,QNA021,QNA029,北坛街,320,3,38,次干路,6487,33.2,1042,0.214,0.58,20.272
2025-10-25,S055,QNA029,QNA037,北坛街,562,3,38,次干路,6175,33.3,998,0.205,1.01,10.988
2025-10-25,S056,QNA006,QNA014,解放北路,430,4,48,主干路,9486,41.1,1570,0.242,0.63,26.473
2025-10-25,S057,QNA014,QNA022,解放北路,601,4,48,主干路,9329,41.0,1610,0.248,0.88,18.627
2025-10-25,S058,QNA022,QNA030,解放北路,596,4,48,主干路,9232,41.0,1532,0.236,0.87,18.588
2025-10-25,S059,QNA030,QNA038,解放北路,465,4,48,主干路,9052,41.5,1450,0.224,0.67,23.36
2025-10-25,S060,QNA007,QNA015,应乾路,575,3,36,次干路,7979,37.5,1350,0.278,0.92,13.877
2025-10-25,S061,QNA015,QNA023,应乾路,378,3,36,次干路,6455,33.4,1088,0.224,0.68,17.077
2025-10-25,S062,QNA023,QNA031,应乾路,640,3,36,次干路,6554,33.2,1069,0.22,1.16,10.241
2025-10-25,S063,QNA031,QNA039,应乾路,315,3,36,次干路,6320,33.6,1061,0.218,0.56,20.063
2025-10-25,S064,QNA008,QNA016,街泉街,211,2,32,支路,7366,37.5,1274,0.393,0.34,34.91
2025-10-25,S065,QNA016,QNA024,街泉街,369,2,32,支路,5756,33.8,1020,0.315,0.66,15.599
2025-10-25,S066,QNA024,QNA032,街泉街,258,2,32,支路,5912,33.7,984,0.304,0.46,22.915
2025-10-25,S067,QNA032,QNA040,街泉街,397,2,32,支路,4574,29.3,767,0.237,0.81,11.521
2025-10-26,S001,QNA001,QNA002,成纪大道,647,4,52,主干路,8168,37.0,1302,0.201,1.05,15.149
2025-10-26,S002,QNA002,QNA003,成纪大道,377,4,52,主干路,8440,36.8,1347,0.208,0.61,26.865
2025-10-26,S003,QNA003,QNA004,成纪大道,332,4,52,主干路,8362,37.0,1270,0.196,0.54,30.224
2025-10-26,S004,QNA004,QNA005,成纪大道,699,4,52,主干路,8446,36.9,1358,0.21,1.14,14.5
2025-10-26,S005,QNA005,QNA006,成纪大道,460,4,52,主干路,8339,36.8,1317,0.203,0.75,21.754
2025-10-26,S006,QNA006,QNA007,成纪大道,445,4,52,主干路,8163,36.9,1295,0.2,0.72,22.013
2025-10-26,S007,QNA007,QNA008,成纪大道,434,4,52,主干路,8050,37.0,1253,0.193,0.7,22.258
2025-10-26,S008,QNA009,QNA010,太白街,391,3,42,次干路,8453,32.3,1399,0.288,0.73,21.619
2025-10-26,S009,QNA010,QNA011,太白街,697,3,42,次干路,10870,35.3,1837,0.378,1.18,15.595
2025-10-26,S010,QNA011,QNA012,太白街,372,3,42,次干路,9179,32.0,1514,0.312,0.7,24.675
2025-10-26,S011,QNA012,QNA013,太白街,666,3,42,次干路,6439,29.5,1040,0.214,1.35,9.668
2025-10-26,S012,QNA013,QNA014,太白街,699,3,42,次干路,6959,33.7,1173,0.241,1.24,9.956
2025-10-26,S013,QNA014,QNA015,太白街,599,3,42,次干路,7050,33.5,1189,0.245,1.07,11.77
2025-10-26,S014,QNA015,QNA016,太白街,364,3,42,次干路,5339,30.1,881,0.181,0.73,14.668
2025-10-26,S015,QNA017,QNA018,新华街,622,3,40,次干路,8522,32.3,1427,0.294,1.16,13.701
2025-10-26,S016,QNA018,QNA019,新华街,536,3,40,次干路,11061,35.2,1783,0.367,0.91,20.636
2025-10-26,S017,QNA019,QNA020,新华街,336,3,40,次干路,9233,32.0,1572,0.323,0.63,27.479
2025-10-26,S018,QNA020,QNA021,新华街,335,3,40,次干路,6411,29.3,1090,0.224,0.69,19.137
2025-10-26,S019,QNA021,QNA022,新华街,367,3,40,次干路,6924,33.4,1123,0.231,0.66,18.866
2025-10-26,S020,QNA022,QNA023,新华街,431,3,40,次干路,7096,33.5,1175,0.242,0.77,16.464
2025-10-26,S021,QNA023,QNA024,新华街,439,3,40,次干路,5453,30.2,967,0.199,0.87,12.421
2025-10-26,S022,QNA025,QNA026,人民街,578,3,38,次干路,6905,33.3,1044,0.215,1.04,11.946
2025-10-26,S023,QNA026,QNA027,人民街,628,3,38,次干路,8464,36.9,1246,0.256,1.02,13.478
2025-10-26,S024,QNA027,QNA028,人民街,333,3,38,次干路,7099,33.3,1105,0.227,0.6,21.318
2025-10-26,S025,QNA028,QNA029,人民街,607,3,38,次干路,5748,29.7,875,0.18,1.23,9.47
2025-10-26,S026,QNA029,QNA030,人民街,421,3,38,次干路,7147,33.2,1133,0.233,0.76,16.976
2025-10-26,S027,QNA030,QNA031,人民街,686,3,38,次干路,7174,33.4,1113,0.229,1.23,10.458
2025-10-26,S028,QNA031,QNA032,人民街,652,3,38,次干路,5593,30.1,880,0.181,1.3,8.578
2025-10-26,S029,QNA033,QNA034,映南路,434,2,32,支路,6134,34.1,968,0.299,0.76,14.134
2025-10-26,S030,QNA034,QNA035,映南路,332,2,32,支路,7558,37.4,1170,0.361,0.53,22.765
2025-10-26,S031,QNA035,QNA036,映南路,449,2,32,支路,6353,33.9,1021,0.315,0.79,14.149
2025-10-26,S032,QNA036,QNA037,映南路,362,2,32,支路,5149,30.6,826,0.255,0.71,14.224
2025-10-26,S033,QNA037,QNA038,映南路,223,2,32,支路,6374,33.8,1083,0.334,0.4,28.583
2025-10-26,S034,QNA038,QNA039,映南路,301,2,32,支路,6347,33.6,1102,0.34,0.54,21.086
2025-10-26,S035,QNA039,QNA040,映南路,436,2,32,支路,3879,26.4,653,0.202,0.99,8.897
2025-10-26,S036,QNA001,QNA009,环城西路,454,3,40,次干路,6926,33.2,1089,0.224,0.82,15.256
2025-10-26,S037,QNA009,QNA017,环城西路,422,3,40,次干路,6042,29.1,968,0.199,0.87,14.318
2025-10-26,S038,QNA017,QNA025,环城西路,359,3,40,次干路,5662,29.4,893,0.184,0.73,15.772
2025-10-26,S039,QNA025,QNA033,环城西路,390,3,40,次干路,5021,30.1,777,0.16,0.78,12.874
2025-10-26,S040,QNA002,QNA010,解放南路,452,4,48,主干路,9695,36.1,1612,0.249,0.75,25.739
2025-10-26,S041,QNA010,QNA018,解放南路,332,4,48,主干路,10933,35.4,1858,0.287,0.56,39.517
2025-10-26,S042,QNA018,QNA026,解放南路,327,4,48,主干路,9765,36.1,1599,0.247,0.54,35.835
2025-10-26,S043,QNA026,QNA034,解放南路,474,4,48,主干路,8018,37.3,1201,0.185,0.76,20.299
2025-10-26,S044,QNA003,QNA011,兴国路,329,4,46,主干路,9615,36.1,1497,0.231,0.55,35.07
2025-10-26,S045,QNA011,QNA019,兴国路,463,4,46,主干路,10998,35.1,1812,0.28,0.79,28.505
2025-10-26,S046,QNA019,QNA027,兴国路,456,4,46,主干路,9760,35.9,1547,0.239,0.76,25.684
2025-10-26,S047,QNA027,QNA035,兴国路,589,4,46,主干路,8004,37.0,1242,0.192,0.96,16.307
2025-10-26,S048,QNA004,QNA012,蔡林路,415,3,40,次干路,7926,32.9,1244,0.256,0.76,19.099
2025-10-26,S049,QNA012,QNA020,蔡林路,302,3,40,次干路,7414,28.9,1175,0.242,0.63,24.55
2025-10-26,S050,QNA020,QNA028,蔡林路,515,3,40,次干路,6572,29.4,1070,0.22,1.05,12.761
2025-10-26,S051,QNA028,QNA036,蔡林路,554,3,40,次干路,5448,30.2,866,0.178,1.1,9.834
2025-10-26,S052,QNA005,QNA013,北坛街,343,3,38,次干路,6959,33.5,1154,0.237,0.61,20.289
2025-10-26,S053,QNA013,QNA021,北坛街,473,3,38,次干路,5436,29.9,882,0.181,0.95,11.493
2025-10-26,S054,QNA021,QNA029,北坛街,320,3,38,次干路,5587,29.6,891,0.183,0.65,17.459
2025-10-26,S055,QNA029,QNA037,北坛街,562,3,38,次干路,5450,30.1,873,0.18,1.12,9.698
2025-10-26,S056,QNA006,QNA014,解放北路,430,4,48,主干路,8339,36.9,1396,0.215,0.7,23.272
2025-10-26,S057,QNA014,QNA022,解放北路,601,4,48,主干路,8447,37.1,1388,0.214,0.97,16.866
2025-10-26,S058,QNA022,QNA030,解放北路,596,4,48,主干路,8484,37.0,1366,0.211,0.97,17.082
2025-10-26,S059,QNA030,QNA038,解放北路,465,4,48,主干路,8072,36.9,1344,0.207,0.76,20.831
2025-10-26,S060,QNA007,QNA015,应乾路,575,3,36,次干路,6875,33.4,1088,0.224,1.03,11.957
2025-10-26,S061,QNA015,QNA023,应乾路,378,3,36,次干路,5699,29.9,976,0.201,0.76,15.077
2025-10-26,S062,QNA023,QNA031,应乾路,640,3,36,次干路,5786,29.9,918,0.189,1.28,9.041
2025-10-26,S063,QNA031,QNA039,应乾路,315,3,36,次干路,5449,30.1,847,0.174,0.63,17.298
2025-10-26,S064,QNA008,QNA016,街泉街,211,2,32,支路,6514,33.7,1046,0.323,0.38,30.872
2025-10-26,S065,QNA016,QNA024,街泉街,369,2,32,支路,5093,30.4,872,0.269,0.73,13.802
2025-10-26,S066,QNA024,QNA032,街泉街,258,2,32,支路,5260,30.3,887,0.274,0.51,20.388
2025-10-26,S067,QNA032,QNA040,街泉街,397,2,32,支路,4024,26.4,627,0.194,0.9,10.136
2025-10-27,S001,QNA001,QNA002,成纪大道,647,4,52,主干路,10194,41.0,1698,0.262,0.95,18.907
2025-10-27,S002,QNA002,QNA003,成纪大道,377,4,52,主干路,10353,40.8,1601,0.247,0.55,32.954
2025-10-27,S003,QNA003,QNA004,成纪大道,332,4,52,主干路,10305,40.5,1641,0.253,0.49,37.247
2025-10-27,S004,QNA004,QNA005,成纪大道,699,4,52,主干路,10360,40.5,1528,0.236,1.04,17.785
2025-10-27,S005,QNA005,QNA006,成纪大道,460,4,52,主干路,10315,40.5,1508,0.233,0.68,26.909
2025-10-27,S006,QNA006,QNA007,成纪大道,445,4,52,主干路,10439,40.4,1568,0.242,0.66,28.15
2025-10-27,S007,QNA007,QNA008,成纪大道,434,4,52,主干路,9961,40.7,1504,0.232,0.64,27.542
2025-10-27,S008,QNA009,QNA010,太白街,391,3,42,次干路,10592,35.3,1731,0.356,0.66,27.09
2025-10-27,S009,QNA010,QNA011,太白街,697,3,42,次干路,13550,38.3,2259,0.465,1.09,19.44
2025-10-27,S010,QNA011,QNA012,太白街,372,3,42,次干路,11232,35.0,1785,0.367,0.64,30.194
2025-10-27,S011,QNA012,QNA013,太白街,666,3,42,次干路,7905,32.3,1277,0.263,1.24,11.869
2025-10-27,S012,QNA013,QNA014,太白街,699,3,42,次干路,8450,37.1,1399,0.288,1.13,12.089
2025-10-27,S013,QNA014,QNA015,太白街,599,3,42,次干路,8515,37.0,1417,0.292,0.97,14.215
2025-10-27,S014,QNA015,QNA016,太白街,364,3,42,次干路,6684,33.1,1075,0.221,0.66,18.363
2025-10-27,S015,QNA017,QNA018,新华街,622,3,40,次干路,10420,35.1,1692,0.348,1.06,16.752
2025-10-27,S016,QNA018,QNA019,新华街,536,3,40,次干路,13403,38.2,2146,0.442,0.84,25.006
2025-10-27,S017,QNA019,QNA020,新华街,336,3,40,次干路,11239,34.9,1906,0.392,0.58,33.449
2025-10-27,S018,QNA020,QNA021,新华街,335,3,40,次干路,7874,32.2,1330,0.274,0.62,23.504
2025-10-27,S019,QNA021,QNA022,新华街,367,3,40,次干路,8581,36.7,1369,0.282,0.6,23.381
2025-10-27,S020,QNA022,QNA023,新华街,431,3,40,次干路,8751,36.8,1495,0.308,0.7,20.304
2025-10-27,S021,QNA023,QNA024,新华街,439,3,40,次干路,6665,33.2,1104,0.227,0.79,15.182
2025-10-27,S022,QNA025,QNA026,人民街,578,3,38,次干路,8604,36.7,1312,0.27,0.94,14.886
2025-10-27,S023,QNA026,QNA027,人民街,628,3,38,次干路,10627,40.2,1697,0.349,0.94,16.922
2025-10-27,S024,QNA027,QNA028,人民街,333,3,38,次干路,8870,36.7,1348,0.277,0.54,26.637
2025-10-27,S025,QNA028,QNA029,人民街,607,3,38,次干路,7095,32.9,1060,0.218,1.11,11.689
2025-10-27,S026,QNA029,QNA030,人民街,421,3,38,次干路,8606,36.7,1266,0.26,0.69,20.442
2025-10-27,S027,QNA030,QNA031,人民街,686,3,38,次干路,8701,36.8,1373,0.283,1.12,12.684
2025-10-27,S028,QNA031,QNA032,人民街,652,3,38,次干路,6992,32.8,1145,0.236,1.19,10.724
2025-10-27,S029,QNA033,QNA034,映南路,434,2,32,支路,7432,37.3,1224,0.378,0.7,17.124
2025-10-27,S030,QNA034,QNA035,映南路,332,2,32,支路,9301,41.2,1535,0.474,0.48,28.015
2025-10-27,S031,QNA035,QNA036,映南路,449,2,32,支路,7872,37.4,1275,0.394,0.72,17.532
2025-10-27,S032,QNA036,QNA037,映南路,362,2,32,支路,6215,33.2,995,0.307,0.65,17.169
2025-10-27,S033,QNA037,QNA038,映南路,223,2,32,支路,7698,37.0,1271,0.392,0.36,34.52
2025-10-27,S034,QNA038,QNA039,映南路,301,2,32,支路,7825,37.2,1327,0.41,0.49,25.997
2025-10-27,S035,QNA039,QNA040,映南路,436,2,32,支路,4866,29.2,778,0.24,0.9,11.161
2025-10-27,S036,QNA001,QNA009,环城西路,454,3,40,次干路,8728,36.6,1466,0.302,0.74,19.225
2025-10-27,S037,QNA009,QNA017,环城西路,422,3,40,次干路,7473,32.4,1275,0.262,0.78,17.709
2025-10-27,S038,QNA017,QNA025,环城西路,359,3,40,次干路,7012,32.7,1101,0.227,0.66,19.532
2025-10-27,S039,QNA025,QNA033,环城西路,390,3,40,次干路,6154,33.3,894,0.184,0.7,15.779
2025-10-27,S040,QNA002,QNA010,解放南路,452,4,48,主干路,12058,39.6,1879,0.29,0.68,32.012
2025-10-27,S041,QNA010,QNA018,解放南路,332,4,48,主干路,13539,38.0,2077,0.321,0.52,48.936
2025-10-27,S042,QNA018,QNA026,解放南路,327,4,48,主干路,12012,39.1,1895,0.292,0.5,44.081
2025-10-27,S043,QNA026,QNA034,解放南路,474,4,48,主干路,9881,40.7,1635,0.252,0.7,25.015
2025-10-27,S044,QNA003,QNA011,兴国路,329,4,46,主干路,11845,39.6,1873,0.289,0.5,43.204
2025-10-27,S045,QNA011,QNA019,兴国路,463,4,46,主干路,13414,38.6,2226,0.344,0.72,34.766
2025-10-27,S046,QNA019,QNA027,兴国路,456,4,46,主干路,12018,39.3,1916,0.296,0.7,31.626
2025-10-27,S047,QNA027,QNA035,兴国路,589,4,46,主干路,10047,40.8,1630,0.252,0.87,20.469
2025-10-27,S048,QNA004,QNA012,蔡林路,415,3,40,次干路,9692,35.9,1464,0.301,0.69,23.354
2025-10-27,S049,QNA012,QNA020,蔡林路,302,3,40,次干路,9056,31.3,1523,0.313,0.58,29.987
2025-10-27,S050,QNA020,QNA028,蔡林路,515,3,40,次干路,8090,32.3,1338,0.275,0.96,15.709
2025-10-27,S051,QNA028,QNA036,蔡林路,554,3,40,次干路,6695,33.3,1026,0.211,1.0,12.085
2025-10-27,S052,QNA005,QNA013,北坛街,343,3,38,次干路,8573,36.9,1332,0.274,0.56,24.994
2025-10-27,S053,QNA013,QNA021,北坛街,473,3,38,次干路,6723,33.2,1084,0.223,0.85,14.214
2025-10-27,S054,QNA021,QNA029,北坛街,320,3,38,次干路,6879,32.8,1055,0.217,0.59,21.497
2025-10-27,S055,QNA029,QNA037,北坛街,562,3,38,次干路,6616,32.8,1002,0.206,1.03,11.772
2025-10-27,S056,QNA006,QNA014,解放北路,430,4,48,主干路,10192,40.7,1625,0.251,0.63,28.443
2025-10-27,S057,QNA014,QNA022,解放北路,601,4,48,主干路,10308,40.5,1702,0.263,0.89,20.582
2025-10-27,S058,QNA022,QNA030,解放北路,596,4,48,主干路,10308,40.5,1641,0.253,0.88,20.754
2025-10-27,S059,QNA030,QNA038,解放北路,465,4,48,主干路,9688,40.9,1566,0.242,0.68,25.001
2025-10-27,S060,QNA007,QNA015,应乾路,575,3,36,次干路,8762,36.8,1376,0.283,0.94,15.238
2025-10-27,S061,QNA015,QNA023,应乾路,378,3,36,次干路,6958,33.3,1172,0.241,0.68,18.407
2025-10-27,S062,QNA023,QNA031,应乾路,640,3,36,次干路,7144,33.1,1227,0.252,1.16,11.162
2025-10-27,S063,QNA031,QNA039,应乾路,315,3,36,次干路,6838,33.1,1134,0.233,0.57,21.708
2025-10-27,S064,QNA008,QNA016,街泉街,211,2,32,支路,7883,37.0,1222,0.377,0.34,37.36
2025-10-27,S065,QNA016,QNA024,街泉街,369,2,32,支路,6391,32.9,1028,0.317,0.67,17.32
2025-10-27,S066,QNA024,QNA032,街泉街,258,2,32,支路,6513,32.9,1022,0.315,0.47,25.244
